filename,shape_type,target,center_x,center_y,size,color,quadrant,row,column,num_distractors,num_images,distractor_color,color_bin_index,rotation_angle
image_0.png,shaded_sphere,True,249.80269304954373,141.14643837574965,30,#00FF00,Quadrant 2,1,2,23,300,#00FF00,0,90.0
image_0.png,shaded_sphere_below,False,323.7844558208428,196.91431278909224,30,#0000FF,Quadrant 2,1,2,23,,#0000FF,0,90.0
image_0.png,shaded_sphere_below,False,338.5943343245079,105.09224987605845,30,#0000FF,Quadrant 2,1,2,23,,#0000FF,0,90.0
image_0.png,shaded_sphere_below,False,154.11277150762055,308.9866675179924,30,#0000FF,Quadrant 3,2,1,23,,#0000FF,0,90.0
image_0.png,shaded_sphere_below,False,273.4658040899958,326.6509291775991,30,#0000FF,Quadrant 4,2,2,23,,#0000FF,0,90.0
image_0.png,shaded_sphere_below,False,85.74819589241568,293.7649506235645,30,#0000FF,Quadrant 3,2,1,23,,#0000FF,0,90.0
image_0.png,shaded_sphere_below,False,204.36849661376795,209.09363451515313,30,#0000FF,Quadrant 4,2,2,23,,#0000FF,0,90.0
image_0.png,shaded_sphere_below,False,112.60330613745387,152.1061216418531,30,#0000FF,Quadrant 1,1,1,23,,#0000FF,0,90.0
image_0.png,shaded_sphere_below,False,280.14850419030665,371.26800666648523,30,#0000FF,Quadrant 4,2,2,23,,#0000FF,0,90.0
image_0.png,shaded_sphere_below,False,26.11768429224945,48.400689548477835,30,#0000FF,Quadrant 1,1,1,23,,#0000FF,0,90.0
image_0.png,shaded_sphere_below,False,62.56635079473836,112.86003444825441,30,#0000FF,Quadrant 1,1,1,23,,#0000FF,0,90.0
image_0.png,shaded_sphere_below,False,52.62093450125857,380.21302452545837,30,#0000FF,Quadrant 3,2,1,23,,#0000FF,0,90.0
image_0.png,shaded_sphere_below,False,225.0807410546529,353.6652510577457,30,#0000FF,Quadrant 4,2,2,23,,#0000FF,0,90.0
image_0.png,shaded_sphere_below,False,153.1448112076119,84.99660133129095,30,#0000FF,Quadrant 1,1,1,23,,#0000FF,0,90.0
image_0.png,shaded_sphere_below,False,237.08671281300443,59.263433971436264,30,#0000FF,Quadrant 2,1,2,23,,#0000FF,0,90.0
image_0.png,shaded_sphere_below,False,63.305441808718484,220.192537273803,30,#0000FF,Quadrant 3,2,1,23,,#0000FF,0,90.0
image_0.png,shaded_sphere_below,False,18.719966633914982,265.10904376162426,30,#0000FF,Quadrant 3,2,1,23,,#0000FF,0,90.0
image_0.png,shaded_sphere_below,False,335.7971395274564,52.472796146394714,30,#0000FF,Quadrant 2,1,2,23,,#0000FF,0,90.0
image_0.png,shaded_sphere_below,False,125.68023923104454,233.3187777836053,30,#0000FF,Quadrant 3,2,1,23,,#0000FF,0,90.0
image_0.png,shaded_sphere_below,False,126.32544435652979,22.64652621324405,30,#0000FF,Quadrant 1,1,1,23,,#0000FF,0,90.0
image_0.png,shaded_sphere_below,False,381.7790166254867,157.30850416475016,30,#0000FF,Quadrant 2,1,2,23,,#0000FF,0,90.0
image_0.png,shaded_sphere_below,False,351.3133782906085,302.6422948678016,30,#0000FF,Quadrant 4,2,2,23,,#0000FF,0,90.0
image_0.png,shaded_sphere_below,False,241.96113545841672,279.7130430062462,30,#0000FF,Quadrant 4,2,2,23,,#0000FF,0,90.0
image_0.png,shaded_sphere_below,False,184.59614900613514,35.74161778957422,30,#0000FF,Quadrant 1,1,1,23,,#0000FF,0,90.0
image_1.png,shaded_sphere,True,278.58455155441726,38.104496877656786,30,#00FF00,Quadrant 2,1,2,6,300,#00FF00,0,90.0
image_1.png,shaded_sphere_below,False,68.54329157050742,59.00592466734324,30,#0000FF,Quadrant 1,1,1,6,,#0000FF,0,90.0
image_1.png,shaded_sphere_below,False,161.0336563181602,51.05275101724522,30,#0000FF,Quadrant 1,1,1,6,,#0000FF,0,90.0
image_1.png,shaded_sphere_below,False,377.3854857364456,187.35450265199412,30,#0000FF,Quadrant 2,1,2,6,,#0000FF,0,90.0
image_1.png,shaded_sphere_below,False,293.5471438304516,277.2522482455595,30,#0000FF,Quadrant 4,2,2,6,,#0000FF,0,90.0
image_1.png,shaded_sphere_below,False,48.791545983599356,109.73204821787861,30,#0000FF,Quadrant 1,1,1,6,,#0000FF,0,90.0
image_1.png,shaded_sphere_below,False,101.25059560605644,368.05969602435675,30,#0000FF,Quadrant 3,2,1,6,,#0000FF,0,90.0
image_2.png,shaded_sphere,True,133.42192189637154,26.8144832558798,30,#00FF00,Quadrant 1,1,1,11,300,#00FF00,0,90.0
image_2.png,shaded_sphere_below,False,38.08698463137,256.4235930355872,30,#0000FF,Quadrant 3,2,1,11,,#0000FF,0,90.0
image_2.png,shaded_sphere_below,False,176.9862558838549,327.84532570080694,30,#0000FF,Quadrant 3,2,1,11,,#0000FF,0,90.0
image_2.png,shaded_sphere_below,False,265.0034370732956,214.30344067075438,30,#0000FF,Quadrant 4,2,2,11,,#0000FF,0,90.0
image_2.png,shaded_sphere_below,False,75.80011056280526,208.8648454913477,30,#0000FF,Quadrant 3,2,1,11,,#0000FF,0,90.0
image_2.png,shaded_sphere_below,False,220.8957249326021,26.872895952517784,30,#0000FF,Quadrant 2,1,2,11,,#0000FF,0,90.0
image_2.png,shaded_sphere_below,False,233.74939990573307,144.99340856823426,30,#0000FF,Quadrant 2,1,2,11,,#0000FF,0,90.0
image_2.png,shaded_sphere_below,False,335.0816315631889,192.84012288431714,30,#0000FF,Quadrant 2,1,2,11,,#0000FF,0,90.0
image_2.png,shaded_sphere_below,False,244.50880851236874,274.6614936346186,30,#0000FF,Quadrant 4,2,2,11,,#0000FF,0,90.0
image_2.png,shaded_sphere_below,False,263.1762178380295,78.64031753500561,30,#0000FF,Quadrant 2,1,2,11,,#0000FF,0,90.0
image_2.png,shaded_sphere_below,False,44.351750895310644,355.2563770332581,30,#0000FF,Quadrant 3,2,1,11,,#0000FF,0,90.0
image_2.png,shaded_sphere_below,False,19.459190739272668,197.81182961199266,30,#0000FF,Quadrant 1,1,1,11,,#0000FF,0,90.0
image_3.png,shaded_sphere,True,324.19162500662225,158.02244674621508,30,#00FF00,Quadrant 2,1,2,25,300,#00FF00,0,90.0
image_3.png,shaded_sphere_below,False,81.09994367368428,95.7850403491096,30,#0000FF,Quadrant 1,1,1,25,,#0000FF,0,90.0
image_3.png,shaded_sphere_below,False,104.673731973371,194.30690840796362,30,#0000FF,Quadrant 1,1,1,25,,#0000FF,0,90.0
image_3.png,shaded_sphere_below,False,182.67607702959958,211.4094730202118,30,#0000FF,Quadrant 3,2,1,25,,#0000FF,0,90.0
image_3.png,shaded_sphere_below,False,120.3387441939816,42.96023139526777,30,#0000FF,Quadrant 1,1,1,25,,#0000FF,0,90.0
image_3.png,shaded_sphere_below,False,137.2831948705183,268.9431705180323,30,#0000FF,Quadrant 3,2,1,25,,#0000FF,0,90.0
image_3.png,shaded_sphere_below,False,176.67717864306516,356.54933375686466,30,#0000FF,Quadrant 3,2,1,25,,#0000FF,0,90.0
image_3.png,shaded_sphere_below,False,325.86744148618953,50.37639677192643,30,#0000FF,Quadrant 2,1,2,25,,#0000FF,0,90.0
image_3.png,shaded_sphere_below,False,221.1719970910114,112.39990250454639,30,#0000FF,Quadrant 2,1,2,25,,#0000FF,0,90.0
image_3.png,shaded_sphere_below,False,366.90171333757496,238.0440634681625,30,#0000FF,Quadrant 4,2,2,25,,#0000FF,0,90.0
image_3.png,shaded_sphere_below,False,212.92304616708697,68.58988028455363,30,#0000FF,Quadrant 2,1,2,25,,#0000FF,0,90.0
image_3.png,shaded_sphere_below,False,288.5250088381149,367.345589087949,30,#0000FF,Quadrant 4,2,2,25,,#0000FF,0,90.0
image_3.png,shaded_sphere_below,False,261.09515737540295,278.9709718998712,30,#0000FF,Quadrant 4,2,2,25,,#0000FF,0,90.0
image_3.png,shaded_sphere_below,False,368.89112024296895,297.7609936688685,30,#0000FF,Quadrant 4,2,2,25,,#0000FF,0,90.0
image_3.png,shaded_sphere_below,False,146.00638523075577,140.92849731270252,30,#0000FF,Quadrant 1,1,1,25,,#0000FF,0,90.0
image_3.png,shaded_sphere_below,False,309.0837307990672,221.52047393625216,30,#0000FF,Quadrant 4,2,2,25,,#0000FF,0,90.0
image_3.png,shaded_sphere_below,False,237.3572142206391,160.1886985865662,30,#0000FF,Quadrant 2,1,2,25,,#0000FF,0,90.0
image_3.png,shaded_sphere_below,False,382.22001336223894,23.074717236919565,30,#0000FF,Quadrant 2,1,2,25,,#0000FF,0,90.0
image_3.png,shaded_sphere_below,False,81.86561893859088,334.2672333440864,30,#0000FF,Quadrant 3,2,1,25,,#0000FF,0,90.0
image_3.png,shaded_sphere_below,False,222.38643365947493,23.521791395157067,30,#0000FF,Quadrant 2,1,2,25,,#0000FF,0,90.0
image_3.png,shaded_sphere_below,False,317.33392440122395,318.3182902919133,30,#0000FF,Quadrant 4,2,2,25,,#0000FF,0,90.0
image_3.png,shaded_sphere_below,False,355.3300661995522,370.2479764200782,30,#0000FF,Quadrant 4,2,2,25,,#0000FF,0,90.0
image_3.png,shaded_sphere_below,False,186.68412805312013,286.24996393178895,30,#0000FF,Quadrant 3,2,1,25,,#0000FF,0,90.0
image_3.png,shaded_sphere_below,False,27.742500913455622,280.3198038250324,30,#0000FF,Quadrant 3,2,1,25,,#0000FF,0,90.0
image_3.png,shaded_sphere_below,False,240.4199469705179,349.87524089598656,30,#0000FF,Quadrant 4,2,2,25,,#0000FF,0,90.0
image_3.png,shaded_sphere_below,False,77.31902610887332,237.67987025801696,30,#0000FF,Quadrant 3,2,1,25,,#0000FF,0,90.0
image_4.png,shaded_sphere,True,152.87268877742855,208.099710697874,30,#00FF00,Quadrant 3,2,1,13,300,#00FF00,0,90.0
image_4.png,shaded_sphere_below,False,42.87306922357682,252.63350476053978,30,#0000FF,Quadrant 3,2,1,13,,#0000FF,0,90.0
image_4.png,shaded_sphere_below,False,204.82495919104753,279.004226610521,30,#0000FF,Quadrant 4,2,2,13,,#0000FF,0,90.0
image_4.png,shaded_sphere_below,False,104.63910362039378,327.7458985086221,30,#0000FF,Quadrant 3,2,1,13,,#0000FF,0,90.0
