filename,shape_type,target,center_x,center_y,size,color,quadrant,row,column,num_distractors,num_images,distractor_color,color_bin_index,rotation_angle,bin_group
image_0.png,2,True,200.49520035632318,95.373659020255,20,#FF0000,Quadrant 1,1,1,72,240,#FF0000,0,9.003871880160098,6
image_0.png,2,False,477.2459468343859,348.24387659243155,20,#0000ff,Quadrant 4,2,2,72,,#0000ff,,265.1296370990445,6
image_0.png,5,False,75.5560202646372,98.94581770169957,20,#ff0000,Quadrant 1,1,1,72,,#ff0000,,11.441764613442093,6
image_0.png,2,False,202.6733979709266,339.595521259729,20,#0000ff,Quadrant 3,2,1,72,,#0000ff,,161.7152566621873,6
image_0.png,5,False,118.12537537031749,372.8265412941633,20,#ff0000,Quadrant 3,2,1,72,,#ff0000,,122.49018594647707,6
image_0.png,5,False,77.6375836382567,331.3528704793398,20,#ff0000,Quadrant 3,2,1,72,,#ff0000,,33.38850361685325,6
image_0.png,5,False,380.4611550122888,378.8377587842021,20,#ff0000,Quadrant 4,2,2,72,,#ff0000,,262.70344320977443,6
image_0.png,5,False,582.4598136703135,244.800466393685,20,#ff0000,Quadrant 4,2,2,72,,#ff0000,,198.7346272583617,6
image_0.png,5,False,42.57300033875127,97.14554819628471,20,#ff0000,Quadrant 1,1,1,72,,#ff0000,,253.64586103737244,6
image_0.png,5,False,608.0072463943808,154.6877130648048,20,#0000ff,Quadrant 2,1,2,72,,#0000ff,,307.91437956545286,6
image_0.png,5,False,255.7815124567623,264.3262159147681,20,#0000ff,Quadrant 3,2,1,72,,#0000ff,,58.55547497619053,6
image_0.png,2,False,648.594522759019,271.1252202877924,20,#0000ff,Quadrant 4,2,2,72,,#0000ff,,97.18121764234007,6
image_0.png,2,False,545.6639390553627,97.58017120243146,20,#0000ff,Quadrant 2,1,2,72,,#0000ff,,303.42669126833147,6
image_0.png,5,False,56.603948990756045,356.165454942136,20,#ff0000,Quadrant 3,2,1,72,,#ff0000,,144.41932332803842,6
image_0.png,5,False,283.5903798307977,356.69898892192543,20,#ff0000,Quadrant 3,2,1,72,,#ff0000,,235.95791950615683,6
image_0.png,5,False,180.9263528011546,223.197154713671,20,#0000ff,Quadrant 3,2,1,72,,#0000ff,,95.35685993929889,6
image_0.png,2,False,286.18694804173373,93.90324696145309,20,#0000ff,Quadrant 1,1,1,72,,#0000ff,,323.2162380968917,6
image_0.png,2,False,43.463182667642116,52.44737127254916,20,#0000ff,Quadrant 1,1,1,72,,#0000ff,,32.7273883825658,6
image_0.png,5,False,276.1046777437305,236.24582592050643,20,#0000ff,Quadrant 3,2,1,72,,#0000ff,,214.70725106351057,6
image_0.png,2,False,604.0772148395691,15.339826294385823,20,#0000ff,Quadrant 2,1,2,72,,#0000ff,,349.58821594090256,6
image_0.png,2,False,245.38090091839015,121.94304862872708,20,#0000ff,Quadrant 1,1,1,72,,#0000ff,,276.69554375668054,6
image_0.png,5,False,508.52143024252854,283.03929283887936,20,#ff0000,Quadrant 4,2,2,72,,#ff0000,,1.1683137966225443,6
image_0.png,2,False,536.3699412517792,214.88527338521854,20,#0000ff,Quadrant 4,2,2,72,,#0000ff,,55.02213667786853,6
image_0.png,5,False,88.0768627460967,148.20672999439287,20,#ff0000,Quadrant 1,1,1,72,,#ff0000,,175.89805489042124,6
image_0.png,2,False,615.9486138515839,368.94689032264176,20,#0000ff,Quadrant 4,2,2,72,,#0000ff,,20.853059937907517,6
image_0.png,5,False,684.8313161436832,212.36293208215693,20,#ff0000,Quadrant 4,2,2,72,,#ff0000,,293.76837123123187,6
image_0.png,5,False,458.76598171358347,176.60183171968254,20,#ff0000,Quadrant 2,1,2,72,,#ff0000,,358.2537683979221,6
image_0.png,5,False,55.11384256885165,18.950950282668256,20,#ff0000,Quadrant 1,1,1,72,,#ff0000,,89.24602091976286,6
image_0.png,2,False,202.87083487157287,194.4866806788855,20,#0000ff,Quadrant 1,1,1,72,,#0000ff,,185.09620313109207,6
image_0.png,5,False,336.8783576888251,164.86866544168404,20,#0000ff,Quadrant 1,1,1,72,,#0000ff,,87.47900726246083,6
image_0.png,5,False,332.77999627726905,286.59067109582355,20,#0000ff,Quadrant 3,2,1,72,,#0000ff,,152.48830428717147,6
image_0.png,5,False,600.7611889107088,48.00949926020493,20,#0000ff,Quadrant 2,1,2,72,,#0000ff,,290.8880081034129,6
image_0.png,5,False,670.5918545523149,387.26977662824584,20,#ff0000,Quadrant 4,2,2,72,,#ff0000,,152.28269495645864,6
image_0.png,2,False,160.99591900736655,33.10668437875917,20,#0000ff,Quadrant 1,1,1,72,,#0000ff,,68.36323221634937,6
image_0.png,2,False,413.49836258223115,201.07744474357614,20,#0000ff,Quadrant 4,2,2,72,,#0000ff,,20.57949824669391,6
image_0.png,5,False,624.4079594351824,104.0694014641002,20,#0000ff,Quadrant 2,1,2,72,,#0000ff,,43.15918102096471,6
image_0.png,2,False,151.7345884028166,281.7205006983988,20,#0000ff,Quadrant 3,2,1,72,,#0000ff,,336.4942527851138,6
image_0.png,5,False,473.7945636194202,124.39889616393212,20,#ff0000,Quadrant 2,1,2,72,,#ff0000,,142.48290484485162,6
image_0.png,2,False,438.9787270347409,223.8115980515216,20,#0000ff,Quadrant 4,2,2,72,,#0000ff,,3.3535644783287033,6
image_0.png,2,False,251.4670872905509,37.00311671468728,20,#0000ff,Quadrant 1,1,1,72,,#0000ff,,47.68436533192823,6
image_0.png,5,False,312.9091708023121,216.33638973487982,20,#ff0000,Quadrant 3,2,1,72,,#ff0000,,102.59546083799643,6
image_0.png,5,False,522.525095262908,69.7593098949464,20,#ff0000,Quadrant 2,1,2,72,,#ff0000,,320.29657452205527,6
image_0.png,5,False,151.27854819361508,250.74194845856013,20,#0000ff,Quadrant 3,2,1,72,,#0000ff,,258.34038736996723,6
image_0.png,5,False,636.721582844596,30.20198180443659,20,#0000ff,Quadrant 2,1,2,72,,#0000ff,,90.40365074516188,6
image_0.png,5,False,240.82045509890574,60.44983174524345,20,#ff0000,Quadrant 1,1,1,72,,#ff0000,,15.871234247658009,6
image_0.png,2,False,391.1078101560836,172.6656553746968,20,#0000ff,Quadrant 2,1,2,72,,#0000ff,,266.8431270052551,6
image_0.png,5,False,113.03661825599555,59.174406288648456,20,#0000ff,Quadrant 1,1,1,72,,#0000ff,,209.70344393632584,6
image_0.png,5,False,559.5282680678607,336.34557599634127,20,#ff0000,Quadrant 4,2,2,72,,#ff0000,,323.6333359473324,6
image_0.png,2,False,174.11202190602813,72.4256679639658,20,#0000ff,Quadrant 1,1,1,72,,#0000ff,,333.2749761250404,6
image_0.png,5,False,518.4929210392515,136.56610688375002,20,#ff0000,Quadrant 2,1,2,72,,#ff0000,,8.92309028334794,6
image_0.png,2,False,553.5010367943396,51.86014678031779,20,#0000ff,Quadrant 2,1,2,72,,#0000ff,,96.05005545400994,6
image_0.png,5,False,573.6281712562841,184.9946227086401,20,#ff0000,Quadrant 2,1,2,72,,#ff0000,,80.0761383164392,6
image_0.png,5,False,203.3171199853694,253.48009719368326,20,#0000ff,Quadrant 3,2,1,72,,#0000ff,,348.08007745741,6
image_0.png,2,False,90.47046702563361,377.81143096640216,20,#0000ff,Quadrant 3,2,1,72,,#0000ff,,338.12537051689765,6
image_0.png,5,False,422.0375946865561,141.6697282149645,20,#0000ff,Quadrant 2,1,2,72,,#0000ff,,13.77259104717458,6
image_0.png,2,False,363.37048811227044,156.60387380430686,20,#0000ff,Quadrant 2,1,2,72,,#0000ff,,218.23518719021158,6
image_0.png,5,False,664.7745208342355,359.0513836504192,20,#ff0000,Quadrant 4,2,2,72,,#ff0000,,155.2670638649953,6
image_0.png,5,False,217.922042797561,127.90960231487092,20,#0000ff,Quadrant 1,1,1,72,,#0000ff,,259.1115346850221,6
image_0.png,5,False,214.7064345403775,59.11478804435992,20,#0000ff,Quadrant 1,1,1,72,,#0000ff,,144.86413934078087,6
